"","ID","Date","Home","Away","Half_Status","Time","Game_Time","Game_Seconds","Home_Score","Away_Score","Event_Team","Event_Description","Player_1","Player_2","Event_Type","Event_Result","Shot_Value","Event_Length","Poss_Num","Poss_Team","Poss_Length","isTransition","Home.1","Home.2","Home.3","Home.4","Home.5","Away.1","Away.2","Away.3","Away.4","Away.5","Status","isGarbageTime","Sub_Deviate","pts_value"
"119","5732612","02/01/2025","Duke","North Carolina",1,"08:21","11:39",699,34,13,"North Carolina","Seth Trimble, turnover lostball","SETH.TRIMBLE",NA,"Turnover",NA,NA,0,37,"North Carolina",0,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","RJ.DAVIS","CLEAN",FALSE,4,-1
"120","5732612","02/01/2025","Duke","North Carolina",1,"08:21","11:39",699,34,13,"Duke","Isaiah Evans, steal","ISAIAH.EVANS",NA,"Steal",NA,NA,0,37,"North Carolina",0,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","RJ.DAVIS","CLEAN",FALSE,4,NA
"121","5732612","02/01/2025","Duke","North Carolina",1,"08:21","11:39",699,34,13,"North Carolina","RJ Davis, substitution out","RJ.DAVIS",NA,"Leaves Game",NA,NA,0,37,"North Carolina",0,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","RJ.DAVIS","CLEAN",FALSE,4,NA
"122","5732612","02/01/2025","Duke","North Carolina",1,"08:21","11:39",699,34,13,"North Carolina","Ian Jackson, substitution in","IAN.JACKSON",NA,"Enters Game",NA,NA,0,37,"North Carolina",0,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","RJ.DAVIS","CLEAN",FALSE,4,NA
"123","5732612","02/01/2025","Duke","North Carolina",1,"08:20","11:40",700,34,13,"North Carolina","Elliot Cadeau, turnover badpass","ELLIOT.CADEAU",NA,"Turnover",NA,NA,1,38,"North Carolina",1,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,-1
"124","5732612","02/01/2025","Duke","North Carolina",1,"08:20","11:40",700,34,13,"Duke","Kon Knueppel, steal","KON.KNUEPPEL",NA,"Steal",NA,NA,0,38,"North Carolina",1,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"125","5732612","02/01/2025","Duke","North Carolina",1,"08:12","11:48",708,34,13,"Duke","Isaiah Evans, 3pt jumpshot fromturnover;  missed","ISAIAH.EVANS",NA,"Three Point Jumper","missed",3,8,39,"Duke",8,TRUE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,0
"126","5732612","02/01/2025","Duke","North Carolina",1,"08:09","11:51",711,34,13,"North Carolina","Ian Jackson, rebound defensive","IAN.JACKSON",NA,"Defensive Rebound",NA,NA,3,39,"Duke",11,TRUE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"127","5732612","02/01/2025","Duke","North Carolina",1,"07:56","12:04",724,34,13,"North Carolina","Ian Jackson, 3pt jumpshot   missed","IAN.JACKSON",NA,"Three Point Jumper","missed",3,13,40,"North Carolina",13,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,0
"128","5732612","02/01/2025","Duke","North Carolina",1,"07:52","12:08",728,34,13,"Duke","Kon Knueppel, rebound defensive","KON.KNUEPPEL",NA,"Defensive Rebound",NA,NA,4,40,"North Carolina",17,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"129","5732612","02/01/2025","Duke","North Carolina",1,"07:34","12:26",746,34,13,"Duke","Kon Knueppel, turnover badpass","KON.KNUEPPEL",NA,"Turnover",NA,NA,18,41,"Duke",18,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,-1
"130","5732612","02/01/2025","Duke","North Carolina",1,"07:34","12:26",746,34,13,"Duke","Isaiah Evans, substitution out","ISAIAH.EVANS",NA,"Leaves Game",NA,NA,0,41,"Duke",18,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"131","5732612","02/01/2025","Duke","North Carolina",1,"07:34","12:26",746,34,13,"Duke","Maliq Brown, substitution in","MALIQ.BROWN",NA,"Enters Game",NA,NA,0,41,"Duke",18,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"132","5732612","02/01/2025","Duke","North Carolina",1,"07:34","12:26",746,34,13,"Duke","Khaman Maluach, substitution out","KHAMAN.MALUACH",NA,"Leaves Game",NA,NA,0,41,"Duke",18,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"133","5732612","02/01/2025","Duke","North Carolina",1,"07:34","12:26",746,34,13,"Duke","Tyrese Proctor, substitution in","TYRESE.PROCTOR",NA,"Enters Game",NA,NA,0,41,"Duke",18,FALSE,"KHAMAN.MALUACH","ISAIAH.EVANS","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"134","5732612","02/01/2025","Duke","North Carolina",1,"07:07","12:53",773,34,13,"North Carolina","Seth Trimble, 3pt jumpshot fromturnover;  missed","SETH.TRIMBLE",NA,"Three Point Jumper","missed",3,27,42,"North Carolina",27,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,0
"135","5732612","02/01/2025","Duke","North Carolina",1,"07:05","12:55",775,34,13,"Duke","Cooper Flagg, rebound defensive","COOPER.FLAGG",NA,"Defensive Rebound",NA,NA,2,42,"North Carolina",29,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"136","5732612","02/01/2025","Duke","North Carolina",1,"06:43","13:17",797,36,13,"Duke","Kon Knueppel, 2pt drivinglayup pointsinthepaint;  made","KON.KNUEPPEL",NA,"Layup","made",2,22,43,"Duke",22,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,2
"137","5732612","02/01/2025","Duke","North Carolina",1,"06:24","13:36",816,36,13,"North Carolina","Drake Powell, turnover badpass","DRAKE.POWELL",NA,"Turnover",NA,NA,19,44,"North Carolina",19,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,-1
"138","5732612","02/01/2025","Duke","North Carolina",1,"06:24","13:36",816,36,13,"Duke","Kon Knueppel, steal","KON.KNUEPPEL",NA,"Steal",NA,NA,0,44,"North Carolina",19,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"139","5732612","02/01/2025","Duke","North Carolina",1,"06:15","13:45",825,36,13,"Duke","Tyrese Proctor, turnover lostball","TYRESE.PROCTOR",NA,"Turnover",NA,NA,9,45,"Duke",9,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,-1
"140","5732612","02/01/2025","Duke","North Carolina",1,"06:15","13:45",825,36,13,"North Carolina","RJ Davis, substitution in","RJ.DAVIS",NA,"Enters Game",NA,NA,0,45,"Duke",9,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"141","5732612","02/01/2025","Duke","North Carolina",1,"06:15","13:45",825,36,13,"North Carolina","Drake Powell, substitution out","DRAKE.POWELL",NA,"Leaves Game",NA,NA,0,45,"Duke",9,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"142","5732612","02/01/2025","Duke","North Carolina",1,"06:15","13:45",825,36,13,"North Carolina","Seth Trimble, substitution out","SETH.TRIMBLE",NA,"Leaves Game",NA,NA,0,45,"Duke",9,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"143","5732612","02/01/2025","Duke","North Carolina",1,"06:15","13:45",825,36,13,"North Carolina","Jae'Lyn Withers, substitution in","JAELYN.WITHERS",NA,"Enters Game",NA,NA,0,45,"Duke",9,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","DRAKE.POWELL","ELLIOT.CADEAU","SETH.TRIMBLE","IAN.JACKSON","CLEAN",FALSE,4,NA
"144","5732612","02/01/2025","Duke","North Carolina",1,"05:45","14:15",855,36,13,"North Carolina","Elliot Cadeau, 2pt drivinglayup fromturnover;pointsinthepaint;  missed","ELLIOT.CADEAU",NA,"Layup","missed",2,30,46,"North Carolina",30,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"145","5732612","02/01/2025","Duke","North Carolina",1,"05:43","14:17",857,36,13,"North Carolina","Ven-Allen Lubin, rebound offensive","VENALLEN.LUBIN",NA,"Offensive Rebound",NA,NA,2,46,"North Carolina",32,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"146","5732612","02/01/2025","Duke","North Carolina",1,"05:43","14:17",857,36,13,"North Carolina","Ven-Allen Lubin, 2pt tipinlayup 2ndchance;fromturnover;pointsinthepaint;  missed","VENALLEN.LUBIN",NA,"Layup","missed",2,0,46,"North Carolina",32,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"147","5732612","02/01/2025","Duke","North Carolina",1,"05:42","14:18",858,36,13,"North Carolina","RJ Davis, rebound offensive","RJ.DAVIS",NA,"Offensive Rebound",NA,NA,1,46,"North Carolina",33,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"148","5732612","02/01/2025","Duke","North Carolina",1,"05:40","14:20",860,36,13,"North Carolina","RJ Davis, 2pt floatingjumpshot 2ndchance;fromturnover;pointsinthepaint;  missed","RJ.DAVIS",NA,"Two Point Jumper","missed",2,2,46,"North Carolina",35,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"149","5732612","02/01/2025","Duke","North Carolina",1,"05:37","14:23",863,36,13,"North Carolina","Ven-Allen Lubin, rebound offensive","VENALLEN.LUBIN",NA,"Offensive Rebound",NA,NA,3,46,"North Carolina",38,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"150","5732612","02/01/2025","Duke","North Carolina",1,"05:36","14:24",864,36,13,"North Carolina","Ven-Allen Lubin, 2pt layup 2ndchance;fromturnover;pointsinthepaint;blocked;  missed","VENALLEN.LUBIN",NA,"Layup","missed",2,1,46,"North Carolina",39,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"151","5732612","02/01/2025","Duke","North Carolina",1,"05:36","14:24",864,36,13,"Duke","Cooper Flagg, block","COOPER.FLAGG",NA,"Blocked Shot",NA,NA,0,46,"North Carolina",39,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"152","5732612","02/01/2025","Duke","North Carolina",1,"05:30","14:30",870,36,13,"North Carolina","Elliot Cadeau, rebound offensive","ELLIOT.CADEAU",NA,"Offensive Rebound",NA,NA,6,46,"North Carolina",45,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"153","5732612","02/01/2025","Duke","North Carolina",1,"05:30","14:30",870,36,13,"Duke","Tyrese Proctor, foulon","TYRESE.PROCTOR",NA,"Draw Foul",NA,NA,0,46,"North Carolina",45,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"154","5732612","02/01/2025","Duke","North Carolina",1,"05:30","14:30",870,36,13,"North Carolina","Elliot Cadeau, foul personal flagrant1;2freethrow;","ELLIOT.CADEAU",NA,"Commits Foul",NA,NA,0,46,"North Carolina",45,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"155","5732612","02/01/2025","Duke","North Carolina",1,"05:30","14:30",870,36,13,"North Carolina","Elliot Cadeau, turnover offensive","ELLIOT.CADEAU",NA,"Turnover",NA,NA,0,46,"North Carolina",45,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,-1
"156","5732612","02/01/2025","Duke","North Carolina",1,"05:30","14:30",870,37,13,"Duke","Tyrese Proctor, freethrow 1of2 fromturnover;  made","TYRESE.PROCTOR",NA,"Free Throw","made",1,0,47,"Duke",0,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,1
"157","5732612","02/01/2025","Duke","North Carolina",1,"05:30","14:30",870,38,13,"Duke","Tyrese Proctor, freethrow 2of2 fromturnover;  made","TYRESE.PROCTOR",NA,"Free Throw","made",1,0,47,"Duke",0,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,1
"158","5732612","02/01/2025","Duke","North Carolina",1,"05:16","14:44",884,38,13,"Duke","Cooper Flagg, foulon","COOPER.FLAGG",NA,"Draw Foul",NA,NA,14,48,"North Carolina",14,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"159","5732612","02/01/2025","Duke","North Carolina",1,"05:16","14:44",884,38,13,"North Carolina","Jae'Lyn Withers, foul personal oneandone;","JAELYN.WITHERS",NA,"Commits Foul",NA,NA,0,48,"North Carolina",14,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"160","5732612","02/01/2025","Duke","North Carolina",1,"05:16","14:44",884,39,13,"Duke","Cooper Flagg, freethrow 1of2   made","COOPER.FLAGG",NA,"Free Throw","made",1,0,49,"Duke",0,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,1
"161","5732612","02/01/2025","Duke","North Carolina",1,"05:16","14:44",884,40,13,"Duke","Cooper Flagg, freethrow 2of2   made","COOPER.FLAGG",NA,"Free Throw","made",1,0,49,"Duke",0,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,1
"162","5732612","02/01/2025","Duke","North Carolina",1,"04:54","15:06",906,40,15,"North Carolina","RJ Davis, 2pt drivinglayup pointsinthepaint;  made","RJ.DAVIS",NA,"Layup","made",2,22,50,"North Carolina",22,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,2
"163","5732612","02/01/2025","Duke","North Carolina",1,"04:35","15:25",925,40,15,"Duke","Sion James, 2pt drivinglayup pointsinthepaint;blocked;  missed","SION.JAMES",NA,"Layup","missed",2,19,51,"Duke",19,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"164","5732612","02/01/2025","Duke","North Carolina",1,"04:35","15:25",925,40,15,"North Carolina","Ven-Allen Lubin, block","VENALLEN.LUBIN",NA,"Blocked Shot",NA,NA,0,51,"Duke",19,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"165","5732612","02/01/2025","Duke","North Carolina",1,"04:32","15:28",928,40,15,"North Carolina","Jae'Lyn Withers, rebound defensive","JAELYN.WITHERS",NA,"Defensive Rebound",NA,NA,3,51,"Duke",22,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"166","5732612","02/01/2025","Duke","North Carolina",1,"04:14","15:46",946,40,15,"North Carolina","Elliot Cadeau, 2pt drivinglayup pointsinthepaint;  missed","ELLIOT.CADEAU",NA,"Layup","missed",2,18,52,"North Carolina",18,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"167","5732612","02/01/2025","Duke","North Carolina",1,"04:11","15:49",949,40,15,"North Carolina","Elliot Cadeau, rebound offensive","ELLIOT.CADEAU",NA,"Offensive Rebound",NA,NA,3,52,"North Carolina",21,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"168","5732612","02/01/2025","Duke","North Carolina",1,"04:11","15:49",949,40,15,"North Carolina","Team, jumpball heldball","TEAM",NA,"held Jumpball",NA,NA,0,52,"North Carolina",21,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"169","5732612","02/01/2025","Duke","North Carolina",1,"04:11","15:49",949,40,15,"Duke","Khaman Maluach, substitution in","KHAMAN.MALUACH",NA,"Enters Game",NA,NA,0,52,"North Carolina",21,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"170","5732612","02/01/2025","Duke","North Carolina",1,"04:11","15:49",949,40,15,"Duke","Maliq Brown, substitution out","MALIQ.BROWN",NA,"Leaves Game",NA,NA,0,52,"North Carolina",21,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"171","5732612","02/01/2025","Duke","North Carolina",1,"04:11","15:49",949,40,15,"North Carolina","Elliot Cadeau, substitution out","ELLIOT.CADEAU",NA,"Leaves Game",NA,NA,0,52,"North Carolina",21,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"172","5732612","02/01/2025","Duke","North Carolina",1,"04:11","15:49",949,40,15,"North Carolina","Seth Trimble, substitution in","SETH.TRIMBLE",NA,"Enters Game",NA,NA,0,52,"North Carolina",21,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
"173","5732612","02/01/2025","Duke","North Carolina",1,"04:09","15:51",951,40,15,"North Carolina","Seth Trimble, 2pt layup 2ndchance;pointsinthepaint;blocked;  missed","SETH.TRIMBLE",NA,"Layup","missed",2,2,52,"North Carolina",23,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,0
"174","5732612","02/01/2025","Duke","North Carolina",1,"04:09","15:51",951,40,15,"Duke","Kon Knueppel, block","KON.KNUEPPEL",NA,"Blocked Shot",NA,NA,0,52,"North Carolina",23,FALSE,"TYRESE.PROCTOR","MALIQ.BROWN","KON.KNUEPPEL","COOPER.FLAGG","SION.JAMES","VENALLEN.LUBIN","RJ.DAVIS","ELLIOT.CADEAU","JAELYN.WITHERS","IAN.JACKSON","CLEAN",FALSE,4,NA
