"","ID","Date","Home","Away","Half_Status","Time","Game_Time","Game_Seconds","Home_Score","Away_Score","Event_Team","Event_Description","Player_1","Player_2","Event_Type","Event_Result","Shot_Value","Event_Length","Poss_Num","Poss_Team","Poss_Length","isTransition","Home.1","Home.2","Home.3","Home.4","Home.5","Away.1","Away.2","Away.3","Away.4","Away.5","Status","isGarbageTime","Sub_Deviate"
"65","6366843","04/07/2025","Houston","Florida",1,"13:43","06:17",377,10,10,"Houston","Emanuel Sharp, substitution out","EMANUEL.SHARP",NA,"Leaves Game",NA,NA,0,23,"Houston",28,FALSE,"JAVIER.FRANCIS","EMANUEL.SHARP","JWAN.ROBERTS","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"66","6366843","04/07/2025","Houston","Florida",1,"13:43","06:17",377,10,10,"Houston","Terrance Arceneaux, substitution in","TERRANCE.ARCENEAUX",NA,"Enters Game",NA,NA,0,23,"Houston",28,FALSE,"JAVIER.FRANCIS","EMANUEL.SHARP","JWAN.ROBERTS","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"67","6366843","04/07/2025","Houston","Florida",1,"13:43","06:17",377,10,10,"Houston","J'Wan Roberts, substitution out","JWAN.ROBERTS",NA,"Leaves Game",NA,NA,0,23,"Houston",28,FALSE,"JAVIER.FRANCIS","EMANUEL.SHARP","JWAN.ROBERTS","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"68","6366843","04/07/2025","Houston","Florida",1,"13:43","06:17",377,10,10,"Houston","Joseph Tugler, substitution in","JOSEPH.TUGLER",NA,"Enters Game",NA,NA,0,23,"Houston",28,FALSE,"JAVIER.FRANCIS","EMANUEL.SHARP","JWAN.ROBERTS","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"69","6366843","04/07/2025","Houston","Florida",1,"13:23","06:37",397,10,10,"Florida","Thomas Haugh, turnover lostball","THOMAS.HAUGH",NA,"Turnover",NA,NA,20,24,"Florida",20,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"70","6366843","04/07/2025","Houston","Florida",1,"13:23","06:37",397,10,10,"Houston","Joseph Tugler, steal","JOSEPH.TUGLER",NA,"Steal",NA,NA,0,24,"Florida",20,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"71","6366843","04/07/2025","Houston","Florida",1,"13:13","06:47",407,10,10,"Houston","LJ Cryer, 3pt pullupjumpshot fromturnover;  missed","LJ.CRYER",NA,"Three Point Jumper","missed",3,10,25,"Houston",10,TRUE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"72","6366843","04/07/2025","Houston","Florida",1,"13:12","06:48",408,10,10,"Florida","Team, rebound defensive team;","TEAM",NA,"Defensive Rebound",NA,NA,1,25,"Houston",11,TRUE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"73","6366843","04/07/2025","Houston","Florida",1,"13:12","06:48",408,10,10,"Florida","Alex Condon, substitution in","ALEX.CONDON",NA,"Enters Game",NA,NA,0,25,"Houston",11,TRUE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"74","6366843","04/07/2025","Houston","Florida",1,"13:12","06:48",408,10,10,"Florida","Alijah Martin, substitution out","ALIJAH.MARTIN",NA,"Leaves Game",NA,NA,0,25,"Houston",11,TRUE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"75","6366843","04/07/2025","Houston","Florida",1,"13:12","06:48",408,10,10,"Florida","Will Richard, substitution in","WILL.RICHARD",NA,"Enters Game",NA,NA,0,25,"Houston",11,TRUE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"76","6366843","04/07/2025","Houston","Florida",1,"13:12","06:48",408,10,10,"Florida","Micah Handlogten, substitution out","MICAH.HANDLOGTEN",NA,"Leaves Game",NA,NA,0,25,"Houston",11,TRUE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","MICAH.HANDLOGTEN","THOMAS.HAUGH","DENZEL.ABERDEEN","ALIJAH.MARTIN","WALTER.CLAYTON","CLEAN",FALSE,2
"77","6366843","04/07/2025","Houston","Florida",1,"12:52","07:08",428,10,10,"Florida","Walter Clayton Jr., 3pt jumpshot   missed","WALTER.CLAYTON",NA,"Three Point Jumper","missed",3,20,26,"Florida",20,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"78","6366843","04/07/2025","Houston","Florida",1,"12:48","07:12",432,10,10,"Houston","Ja'Vier Francis, rebound defensive","JAVIER.FRANCIS",NA,"Defensive Rebound",NA,NA,4,26,"Florida",24,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"79","6366843","04/07/2025","Houston","Florida",1,"12:26","07:34",454,12,10,"Houston","Milos Uzan, 2pt floatingjumpshot   made","MILOS.UZAN",NA,"Two Point Jumper","made",2,22,27,"Houston",22,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"80","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Florida","Alex Condon, turnover travel","ALEX.CONDON",NA,"Turnover",NA,NA,21,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"81","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Florida","Thomas Haugh, substitution out","THOMAS.HAUGH",NA,"Leaves Game",NA,NA,0,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"82","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Florida","Rueben Chinyelu, substitution in","RUEBEN.CHINYELU",NA,"Enters Game",NA,NA,0,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"83","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Houston","Ja'Vier Francis, substitution out","JAVIER.FRANCIS",NA,"Leaves Game",NA,NA,0,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"84","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Houston","Mylik Wilson, substitution in","MYLIK.WILSON",NA,"Enters Game",NA,NA,0,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"85","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Houston","LJ Cryer, substitution out","LJ.CRYER",NA,"Leaves Game",NA,NA,0,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"86","6366843","04/07/2025","Houston","Florida",1,"12:05","07:55",475,12,10,"Houston","J'Wan Roberts, substitution in","JWAN.ROBERTS",NA,"Enters Game",NA,NA,0,28,"Florida",21,FALSE,"JAVIER.FRANCIS","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","LJ.CRYER","MILOS.UZAN","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"87","6366843","04/07/2025","Houston","Florida",1,"11:34","08:26",506,12,10,"Houston","Mylik Wilson, 2pt jumpshot fromturnover;  missed","MYLIK.WILSON",NA,"Two Point Jumper","missed",2,31,29,"Houston",31,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"88","6366843","04/07/2025","Houston","Florida",1,"11:30","08:30",510,12,10,"Florida","Alex Condon, rebound defensive","ALEX.CONDON",NA,"Defensive Rebound",NA,NA,4,29,"Houston",35,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"89","6366843","04/07/2025","Houston","Florida",1,"11:26","08:34",514,12,10,"Florida","Will Richard, turnover badpass","WILL.RICHARD",NA,"Turnover",NA,NA,4,30,"Florida",4,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"90","6366843","04/07/2025","Houston","Florida",1,"11:26","08:34",514,12,10,"Houston","Terrance Arceneaux, steal","TERRANCE.ARCENEAUX",NA,"Steal",NA,NA,0,30,"Florida",4,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"91","6366843","04/07/2025","Houston","Florida",1,"11:14","08:46",526,12,10,"Houston","Terrance Arceneaux, 3pt jumpshot fromturnover;  missed","TERRANCE.ARCENEAUX",NA,"Three Point Jumper","missed",3,12,31,"Houston",12,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"92","6366843","04/07/2025","Houston","Florida",1,"11:10","08:50",530,12,10,"Florida","Walter Clayton Jr., rebound defensive","WALTER.CLAYTON",NA,"Defensive Rebound",NA,NA,4,31,"Houston",16,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"93","6366843","04/07/2025","Houston","Florida",1,"10:53","09:07",547,12,10,"Florida","Denzel Aberdeen, 2pt stepbackjumpshot pointsinthepaint;  missed","DENZEL.ABERDEEN",NA,"Two Point Jumper","missed",2,17,32,"Florida",17,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"94","6366843","04/07/2025","Houston","Florida",1,"10:47","09:13",553,12,10,"Houston","J'Wan Roberts, rebound defensive","JWAN.ROBERTS",NA,"Defensive Rebound",NA,NA,6,32,"Florida",23,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"95","6366843","04/07/2025","Houston","Florida",1,"10:32","09:28",568,14,10,"Houston","J'Wan Roberts, 2pt hookshot pointsinthepaint;  made","JWAN.ROBERTS",NA,"Hook","made",2,15,33,"Houston",15,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"96","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Florida","Walter Clayton Jr., foulon","WALTER.CLAYTON",NA,"Draw Foul",NA,NA,14,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"97","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Houston","Joseph Tugler, foul personal","JOSEPH.TUGLER",NA,"Commits Foul",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"98","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Houston","Joseph Tugler, substitution out","JOSEPH.TUGLER",NA,"Leaves Game",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"99","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Houston","Milos Uzan, substitution out","MILOS.UZAN",NA,"Leaves Game",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"100","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Houston","LJ Cryer, substitution in","LJ.CRYER",NA,"Enters Game",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"101","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Florida","Alijah Martin, substitution in","ALIJAH.MARTIN",NA,"Enters Game",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"102","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Houston","Ja'Vier Francis, substitution in","JAVIER.FRANCIS",NA,"Enters Game",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"103","6366843","04/07/2025","Houston","Florida",1,"10:18","09:42",582,14,10,"Florida","Walter Clayton Jr., substitution out","WALTER.CLAYTON",NA,"Leaves Game",NA,NA,0,34,"Florida",14,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"104","6366843","04/07/2025","Houston","Florida",1,"10:14","09:46",586,14,10,"Florida","Denzel Aberdeen, turnover badpass","DENZEL.ABERDEEN",NA,"Turnover",NA,NA,4,34,"Florida",18,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"105","6366843","04/07/2025","Houston","Florida",1,"10:14","09:46",586,14,10,"Houston","Mylik Wilson, steal","MYLIK.WILSON",NA,"Steal",NA,NA,0,34,"Florida",18,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","JOSEPH.TUGLER","JWAN.ROBERTS","MILOS.UZAN","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","WALTER.CLAYTON","CLEAN",FALSE,2
"106","6366843","04/07/2025","Houston","Florida",1,"10:10","09:50",590,16,10,"Houston","Mylik Wilson, 2pt layup fromturnover;pointsinthepaint;fastbreak;  made","MYLIK.WILSON",NA,"Layup","made",2,4,35,"Houston",4,TRUE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"107","6366843","04/07/2025","Houston","Florida",1,"09:43","10:17",617,16,10,"Florida","Alex Condon, 3pt jumpshot   missed","ALEX.CONDON",NA,"Three Point Jumper","missed",3,27,36,"Florida",27,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"108","6366843","04/07/2025","Houston","Florida",1,"09:38","10:22",622,16,10,"Florida","Rueben Chinyelu, rebound offensive","RUEBEN.CHINYELU",NA,"Offensive Rebound",NA,NA,5,36,"Florida",32,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"109","6366843","04/07/2025","Houston","Florida",1,"09:32","10:28",628,16,13,"Florida","Will Richard, 3pt jumpshot 2ndchance;  made","WILL.RICHARD",NA,"Three Point Jumper","made",3,6,36,"Florida",38,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"110","6366843","04/07/2025","Houston","Florida",1,"09:08","10:52",652,18,13,"Houston","Ja'Vier Francis, 2pt turnaroundjumpshot pointsinthepaint;  made","JAVIER.FRANCIS",NA,"Two Point Jumper","made",2,24,37,"Houston",24,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"111","6366843","04/07/2025","Houston","Florida",1,"08:58","11:02",662,18,16,"Florida","Will Richard, 3pt jumpshot   made","WILL.RICHARD",NA,"Three Point Jumper","made",3,10,38,"Florida",10,TRUE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"112","6366843","04/07/2025","Houston","Florida",1,"08:33","11:27",687,20,16,"Houston","Ja'Vier Francis, 2pt jumpshot pointsinthepaint;  made","JAVIER.FRANCIS",NA,"Two Point Jumper","made",2,25,39,"Houston",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"113","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Florida","Alex Condon, turnover travel","ALEX.CONDON",NA,"Turnover",NA,NA,25,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"114","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Florida","Thomas Haugh, substitution in","THOMAS.HAUGH",NA,"Enters Game",NA,NA,0,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"115","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Houston","Emanuel Sharp, substitution in","EMANUEL.SHARP",NA,"Enters Game",NA,NA,0,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"116","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Florida","Rueben Chinyelu, substitution out","RUEBEN.CHINYELU",NA,"Leaves Game",NA,NA,0,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"117","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Florida","Micah Handlogten, substitution in","MICAH.HANDLOGTEN",NA,"Enters Game",NA,NA,0,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"118","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Houston","Terrance Arceneaux, substitution out","TERRANCE.ARCENEAUX",NA,"Leaves Game",NA,NA,0,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"119","6366843","04/07/2025","Houston","Florida",1,"08:08","11:52",712,20,16,"Florida","Alex Condon, substitution out","ALEX.CONDON",NA,"Leaves Game",NA,NA,0,40,"Florida",25,FALSE,"MYLIK.WILSON","TERRANCE.ARCENEAUX","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","RUEBEN.CHINYELU","DENZEL.ABERDEEN","ALEX.CONDON","ALIJAH.MARTIN","CLEAN",FALSE,2
"120","6366843","04/07/2025","Houston","Florida",1,"07:55","12:05",725,20,16,"Houston","LJ Cryer, turnover badpass","LJ.CRYER",NA,"Turnover",NA,NA,13,41,"Houston",13,FALSE,"MYLIK.WILSON","EMANUEL.SHARP","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","MICAH.HANDLOGTEN","ALIJAH.MARTIN","CLEAN",FALSE,2
"121","6366843","04/07/2025","Houston","Florida",1,"07:55","12:05",725,20,16,"Florida","Will Richard, steal","WILL.RICHARD",NA,"Steal",NA,NA,0,41,"Houston",13,FALSE,"MYLIK.WILSON","EMANUEL.SHARP","LJ.CRYER","JWAN.ROBERTS","JAVIER.FRANCIS","WILL.RICHARD","THOMAS.HAUGH","DENZEL.ABERDEEN","MICAH.HANDLOGTEN","ALIJAH.MARTIN","CLEAN",FALSE,2
