"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","ot","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"3635","East Texas A&MMcNeese St.12-12",2025-12-12,"conf","McNeese St.","East Texas A&M","Slnd","Slnd","H","W","102-66",0.798532450236232,0.18334204792924,0.885145582503505,0.971693626412079,0.0283063735879214,96.8,"played",0,NA,NA,NA,302,"Q4"
"3636","Maryland Eastern ShoreNorth Carolina A&T12-12",2025-12-12,"nc","Maryland Eastern Shore","North Carolina A&T","CAA","MEAC","A","L","79-82",0.0561588794794053,0.275993822362145,0.801873422330219,0.913920012485749,-0.913920012485749,25.7,"played",0,NA,NA,NA,276,"Q4"
"3637","Maryland Eastern ShoreNorth Carolina A&T12-12",2025-12-12,"nc","North Carolina A&T","Maryland Eastern Shore","CAA","MEAC","H","W","82-79",0.275993822362145,0.0561588794794053,0.885145582503505,0.992338524999813,0.00766147500018699,6.2,"played",0,NA,NA,NA,350,"Q4"
"3638","Missouri St.Xavier12-12",2025-12-12,"nc","Missouri St.","Xavier","BE","CUSA","A","L","57-75",0.357158476863942,0.753816676361986,0.801873422330219,0.569294161636998,-0.569294161636998,22.4,"played",0,NA,NA,NA,97,"Q2"
"3639","Missouri St.Xavier12-12",2025-12-12,"nc","Xavier","Missouri St.","BE","CUSA","H","W","75-57",0.753816676361986,0.357158476863942,0.885145582503505,0.93275534288142,0.0672446571185795,85.5,"played",0,NA,NA,NA,214,"Q4"
"3640","South Carolina St.Queens12-12",2025-12-12,"nc","Queens","South Carolina St.","ASun","MEAC","H","W","102-78",0.521377417877573,0.0610706095182955,0.885145582503505,0.991630830971056,0.00836916902894391,65.9,"played",0,NA,NA,NA,357,"Q4"
"3641","South Carolina St.Queens12-12",2025-12-12,"nc","South Carolina St.","Queens","ASun","MEAC","A","L","78-102",0.0610706095182955,0.521377417877573,0.801873422330219,0.787928326321179,-0.787928326321179,3.5,"played",0,NA,NA,NA,187,"Q3"
"3642","TexasConnecticut12-12",2025-12-12,"nc","Connecticut","Texas","BE","SEC","H","W","71-63",0.964471734894859,0.816064240547337,0.885145582503505,0.634641271817466,0.365358728182534,95.8,"played",0,NA,NA,NA,41,"Q2"
"3643","TexasConnecticut12-12",2025-12-12,"nc","Texas","Connecticut","BE","SEC","A","L","63-71",0.816064240547337,0.964471734894859,0.801873422330219,0.129745903308564,-0.129745903308564,84.2,"played",0,NA,NA,NA,9,"Q1A"
"3644","VTSU-JohnsonStonehill12-12",2025-12-12,"nond1","Stonehill","VTSU-Johnson","NEC","Non-D1","H","W","60-101",NA,NA,NA,NA,0,NA,"played",0,NA,NA,NA,NA,NA
"3645","William PeaceUNC Greensboro12-12",2025-12-12,"nond1","UNC Greensboro","William Peace","SC","Non-D1","H","W","62-90",NA,NA,NA,NA,0,NA,"played",0,NA,NA,NA,NA,NA
"3646","Dallas ChristianTexas A&M Corpus Chris12-12",2025-12-12,"nond1","Texas A&M Corpus Chris","Dallas Christian","Slnd","Non-D1","H","W","55-108",NA,NA,NA,NA,0,NA,"played",0,NA,NA,NA,NA,NA
"3647","Dakota WesleyanSouth Dakota St.12-12",2025-12-12,"nond1","South Dakota St.","Dakota Wesleyan","Sum","Non-D1","H","W","62-94",NA,NA,NA,NA,0,NA,"played",0,NA,NA,NA,NA,NA
"3648","BrevardGardner Webb12-12",2025-12-12,"nond1","Gardner Webb","Brevard","BSth","Non-D1","H","W","63-77",NA,NA,NA,NA,0,NA,"played",0,NA,NA,NA,NA,NA
"3649","AkronMurray St.12-13",2025-12-13,"nc","Akron","Murray St.","MVC","MAC","N","L","100-115",0.782726315687456,0.574825317806893,0.848137298737165,0.805103093569987,-0.805103093569987,24.6,"played",0,NA,NA,NA,108,"Q3"
"3650","AkronMurray St.12-13",2025-12-13,"nc","Murray St.","Akron","MVC","MAC","N","W","115-100",0.574825317806893,0.782726315687456,0.848137298737165,0.607887340665502,0.392112659334498,93.7,"played",0,NA,NA,NA,52,"Q2"
"3651","AlabamaArizona12-13",2025-12-13,"nc","Alabama","Arizona","B12","SEC","N","L","75-96",0.934639484888545,0.974237657071214,0.848137298737165,0.128680546619208,-0.128680546619208,85.5,"played",0,NA,NA,NA,3,"Q1A"
"3652","AlabamaArizona12-13",2025-12-13,"nc","Arizona","Alabama","B12","SEC","N","W","96-75",0.974237657071214,0.934639484888545,0.848137298737165,0.280864621997917,0.719135378002083,98.9,"played",0,NA,NA,NA,17,"Q1A"
"3653","AlbanyFlorida Atlantic12-13",2025-12-13,"nc","Albany","Florida Atlantic","Amer","AE","A","L","79-105",0.145126093558696,0.682633684722502,0.801873422330219,0.652975211311817,-0.652975211311817,5.6,"played",0,NA,NA,NA,123,"Q2"
"3654","AlbanyFlorida Atlantic12-13",2025-12-13,"nc","Florida Atlantic","Albany","Amer","AE","H","W","105-79",0.682633684722502,0.145126093558696,0.885145582503505,0.978446707754241,0.0215532922457592,85.9,"played",0,NA,NA,NA,325,"Q4"
"3655","Arizona St.Santa Clara12-13",2025-12-13,"nc","Arizona St.","Santa Clara","WCC","B12","N","W","82-79",0.80268015332394,0.892878274494159,0.848137298737165,0.401211734542179,0.598788265457821,87.5,"played",0,NA,NA,NA,42,"Q1"
"3656","Arizona St.Santa Clara12-13",2025-12-13,"nc","Santa Clara","Arizona St.","WCC","B12","N","L","79-82",0.892878274494159,0.80268015332394,0.848137298737165,0.578577199625274,-0.578577199625274,82.9,"played",0,NA,NA,NA,67,"Q2"
"3657","Arkansas St.Rice12-13",2025-12-13,"nc","Arkansas St.","Rice","Amer","Sun Belt","A","L","76-77",0.454155620274391,0.487331385457394,0.801873422330219,0.809802897646247,-0.809802897646247,58.1,"played",0,NA,NA,NA,244,"Q4"
"3658","Arkansas St.Rice12-13",2025-12-13,"nc","Rice","Arkansas St.","Amer","Sun Belt","H","W","77-76",0.487331385457394,0.454155620274391,0.885145582503505,0.902558449944816,0.0974415500551843,36.4,"played",0,NA,NA,NA,153,"Q3"
"3659","ArkansasTexas Tech12-13",2025-12-13,"nc","Arkansas","Texas Tech","B12","SEC","N","W","93-86",0.930413652084123,0.944316111325279,0.848137298737165,0.247739586149936,0.752260413850064,95.6,"played",0,NA,NA,NA,15,"Q1A"
"3660","ArkansasTexas Tech12-13",2025-12-13,"nc","Texas Tech","Arkansas","B12","SEC","N","L","86-93",0.944316111325279,0.930413652084123,0.848137298737165,0.294631450424119,-0.294631450424119,91.2,"played",0,NA,NA,NA,18,"Q1A"
"3661","AuburnChattanooga12-13",2025-12-13,"nc","Auburn","Chattanooga","SC","SEC","N","W","92-78",0.853336420396229,0.212382878147157,0.848137298737165,0.953941372141666,0.0460586278583338,59,"played",0,NA,NA,NA,287,"Q4"
"3662","AuburnChattanooga12-13",2025-12-13,"nc","Chattanooga","Auburn","SC","SEC","N","L","78-92",0.212382878147157,0.853336420396229,0.848137298737165,0.489764735908258,-0.489764735908258,52.2,"played",0,NA,NA,NA,38,"Q1"
"3663","Boston UniversityDartmouth12-13",2025-12-13,"nc","Boston University","Dartmouth","Ivy","Pat","A","L","64-77",0.277847497402692,0.365414387463816,0.801873422330219,0.875444989822651,-0.875444989822651,6.3,"played",0,NA,NA,NA,264,"Q4"
"3664","Boston UniversityDartmouth12-13",2025-12-13,"nc","Dartmouth","Boston University","Ivy","Pat","H","W","77-64",0.365414387463816,0.277847497402692,0.885145582503505,0.952449767352494,0.0475502326475064,76.8,"played",0,NA,NA,NA,257,"Q4"
"3665","Cal St. FullertonDenver12-13",2025-12-13,"nc","Cal St. Fullerton","Denver","Sum","BW","A","W","105-86",0.355972364127731,0.425762359021855,0.801873422330219,0.845169552719212,0.154830447280788,93.1,"played",0,NA,NA,NA,241,"Q4"
"3666","Cal St. FullertonDenver12-13",2025-12-13,"nc","Denver","Cal St. Fullerton","Sum","BW","H","L","86-105",0.425762359021855,0.355972364127731,0.885145582503505,0.933078889339962,-0.933078889339962,2.9,"played",0,NA,NA,NA,180,"Q4"
"3667","Cal St. NorthridgeDelaware12-13",2025-12-13,"nc","Cal St. Northridge","Delaware","CUSA","BW","A","W","88-66",0.425360215755657,0.340909084407157,0.801873422330219,0.886682194683337,0.113317805316663,95.1,"played",0,NA,NA,NA,286,"Q4"
"3668","Cal St. NorthridgeDelaware12-13",2025-12-13,"nc","Delaware","Cal St. Northridge","CUSA","BW","H","L","66-88",0.340909084407157,0.425360215755657,0.885145582503505,0.912367724671993,-0.912367724671993,1.9,"played",0,NA,NA,NA,190,"Q4"
"3669","CanisiusMaine12-13",2025-12-13,"nc","Canisius","Maine","AE","MAAC","A","W","70-43",0.0907638222472019,0.137907440237925,0.801873422330219,0.961977924070514,0.0380220759294863,96.5,"played",0,NA,NA,NA,339,"Q4"
"3670","CanisiusMaine12-13",2025-12-13,"nc","Maine","Canisius","AE","MAAC","H","L","43-70",0.137907440237925,0.0907638222472019,0.885145582503505,0.987212672507643,-0.987212672507643,0.1,"played",0,NA,NA,NA,343,"Q4"
"3671","Central ArkansasVanderbilt12-13",2025-12-13,"nc","Central Arkansas","Vanderbilt","SEC","ASun","A","L","72-83",0.46028064857306,0.952268978333873,0.801873422330219,0.168650558729322,-0.168650558729322,56.3,"played",0,NA,NA,NA,16,"Q1A"
"3672","Central ArkansasVanderbilt12-13",2025-12-13,"nc","Vanderbilt","Central Arkansas","SEC","ASun","H","W","83-72",0.952268978333873,0.46028064857306,0.885145582503505,0.90036615611001,0.0996338438899902,93,"played",0,NA,NA,NA,166,"Q4"
"3673","Central ConnecticutBinghamton12-13",2025-12-13,"nc","Binghamton","Central Connecticut","AE","NEC","H","L","67-84",0.100491638101013,0.164961469109748,0.885145582503505,0.975007093028167,-0.975007093028167,2.4,"played",0,NA,NA,NA,288,"Q4"
"3674","Central ConnecticutBinghamton12-13",2025-12-13,"nc","Central Connecticut","Binghamton","AE","NEC","A","W","84-67",0.164961469109748,0.100491638101013,0.801873422330219,0.973138136863189,0.026861863136811,47.3,"played",0,NA,NA,NA,360,"Q4"
"3675","Central MichiganStony Brook12-13",2025-12-13,"nc","Central Michigan","Stony Brook","CAA","MAC","A","L","55-78",0.25942142572123,0.456942767369202,0.801873422330219,0.827883550875201,-0.827883550875201,1.1,"played",0,NA,NA,NA,232,"Q3"
"3676","Central MichiganStony Brook12-13",2025-12-13,"nc","Stony Brook","Central Michigan","CAA","MAC","H","W","78-55",0.456942767369202,0.25942142572123,0.885145582503505,0.956522660654421,0.0434773393455786,96.3,"played",0,NA,NA,NA,280,"Q4"
"3677","CincinnatiGeorgia12-13",2025-12-13,"nc","Cincinnati","Georgia","SEC","B12","N","L","65-84",0.88770533404382,0.879911713267027,0.848137298737165,0.432531844524171,-0.432531844524171,66.3,"played",0,NA,NA,NA,31,"Q1"
"3678","CincinnatiGeorgia12-13",2025-12-13,"nc","Georgia","Cincinnati","SEC","B12","N","W","84-65",0.879911713267027,0.88770533404382,0.848137298737165,0.414001460818777,0.585998539181223,96.7,"played",0,NA,NA,NA,46,"Q1"
"3679","Coastal CarolinaGrand Canyon12-13",2025-12-13,"nc","Coastal Carolina","Grand Canyon","MWC","Sun Belt","A","L","61-82",0.285242818969425,0.859685793318527,0.801873422330219,0.397800523507125,-0.397800523507125,8.3,"played",0,NA,NA,NA,68,"Q1"
"3680","Coastal CarolinaGrand Canyon12-13",2025-12-13,"nc","Grand Canyon","Coastal Carolina","MWC","Sun Belt","H","W","82-61",0.859685793318527,0.285242818969425,0.885145582503505,0.950766246702829,0.0492337532971714,96.4,"played",0,NA,NA,NA,231,"Q4"
"3681","Delaware St.Longwood12-13",2025-12-13,"nc","Delaware St.","Longwood","BSth","MEAC","A","W","81-76",0.0359948929556758,0.36227130444872,0.801873422330219,0.876918165425526,0.123081834574474,59.2,"played",0,NA,NA,NA,267,"Q4"
"3682","Delaware St.Longwood12-13",2025-12-13,"nc","Longwood","Delaware St.","BSth","MEAC","H","L","76-81",0.36227130444872,0.0359948929556758,0.885145582503505,0.995178352360923,-0.995178352360923,1.4,"played",0,NA,NA,NA,362,"Q4"
"3683","DePaulWichita St.12-13",2025-12-13,"nc","DePaul","Wichita St.","Amer","BE","A","W","61-58",0.602729286252599,0.78090518376652,0.801873422330219,0.531731175081345,0.468268824918655,83.2,"played",0,NA,NA,NA,80,"Q2"
"3684","DePaulWichita St.12-13",2025-12-13,"nc","Wichita St.","DePaul","Amer","BE","H","L","58-61",0.78090518376652,0.602729286252599,0.885145582503505,0.835516046550316,-0.835516046550316,52.2,"played",0,NA,NA,NA,101,"Q3"
"3685","DuquesneNevada12-13",2025-12-13,"nc","Duquesne","Nevada","MWC","A10","A","L","75-78",0.51509695585315,0.796993366209278,0.801873422330219,0.507608653181988,-0.507608653181988,61.7,"played",0,NA,NA,NA,73,"Q1"
"3686","DuquesneNevada12-13",2025-12-13,"nc","Nevada","Duquesne","MWC","A10","H","W","78-75",0.796993366209278,0.51509695585315,0.885145582503505,0.878860196278782,0.121139803721218,72.1,"played",0,NA,NA,NA,140,"Q3"
"3687","EvansvilleNotre Dame12-13",2025-12-13,"nc","Evansville","Notre Dame","ACC","MVC","A","L","58-82",0.170315578114537,0.744867769993692,0.801873422330219,0.580936721685175,-0.580936721685175,11.5,"played",0,NA,NA,NA,93,"Q2"
"3688","EvansvilleNotre Dame12-13",2025-12-13,"nc","Notre Dame","Evansville","ACC","MVC","H","W","82-58",0.744867769993692,0.170315578114537,0.885145582503505,0.974054753304393,0.0259452466956074,82.2,"played",0,NA,NA,NA,305,"Q4"
"3689","Florida St.Massachusetts12-13",2025-12-13,"nc","Florida St.","Massachusetts","MAC","ACC","N","L","95-103",0.802417656440686,0.484706702033547,0.848137298737165,0.855852131374328,-0.855852131374328,28.2,"played",0,NA,NA,NA,203,"Q4"
"3690","Florida St.Massachusetts12-13",2025-12-13,"nc","Massachusetts","Florida St.","MAC","ACC","N","W","103-95",0.484706702033547,0.802417656440686,0.848137298737165,0.578981045702653,0.421018954297347,90.7,"played",0,NA,NA,NA,69,"Q2"
"3691","FloridaGeorge Washington12-13",2025-12-13,"nc","Florida","George Washington","A10","SEC","N","W","80-70",0.975026357335068,0.73376162927942,0.848137298737165,0.66957722126514,0.33042277873486,94.3,"played",0,NA,NA,NA,90,"Q2"
"3692","FloridaGeorge Washington12-13",2025-12-13,"nc","George Washington","Florida","A10","SEC","N","L","70-80",0.73376162927942,0.975026357335068,0.848137298737165,0.125145795393359,-0.125145795393359,86.7,"played",0,NA,NA,NA,4,"Q1A"
"3693","Georgia SouthernWest Georgia12-13",2025-12-13,"nc","Georgia Southern","West Georgia","ASun","Sun Belt","A","W","91-85",0.285845019021773,0.299230139405583,0.801873422330219,0.904565210623487,0.0954347893765127,61.9,"played",0,NA,NA,NA,298,"Q4"
"3694","Georgia SouthernWest Georgia12-13",2025-12-13,"nc","West Georgia","Georgia Southern","ASun","Sun Belt","H","L","85-91",0.299230139405583,0.285845019021773,0.885145582503505,0.950627887804484,-0.950627887804484,9.5,"played",0,NA,NA,NA,219,"Q4"
"3695","GonzagaUCLA12-13",2025-12-13,"nc","Gonzaga","UCLA","B10","WCC","N","W","82-72",0.942094122730458,0.900352607740137,0.848137298737165,0.381996447841193,0.618003552158807,96,"played",0,NA,NA,NA,34,"Q1"
"3696","GonzagaUCLA12-13",2025-12-13,"nc","UCLA","Gonzaga","B10","WCC","N","L","72-82",0.900352607740137,0.942094122730458,0.848137298737165,0.255551332605944,-0.255551332605944,85.9,"played",0,NA,NA,NA,5,"Q1A"
"3697","HamptonHoward12-13",2025-12-13,"nc","Hampton","Howard","MEAC","CAA","N","L","57-61",0.222236999782849,0.437594244500699,0.848137298737165,0.87771817934884,-0.87771817934884,25.6,"played",0,NA,NA,NA,202,"Q4"
"3698","HamptonHoward12-13",2025-12-13,"nc","Howard","Hampton","MEAC","CAA","N","W","61-57",0.437594244500699,0.222236999782849,0.848137298737165,0.95132745291609,0.0486725470839096,39.3,"played",0,NA,NA,NA,270,"Q4"
"3699","HofstraSyracuse12-13",2025-12-13,"nc","Hofstra","Syracuse","ACC","CAA","A","W","70-69",0.63891813229523,0.808099991111755,0.801873422330219,0.490084626920094,0.509915373079906,82.5,"played",0,NA,NA,NA,83,"Q2"
"3700","HofstraSyracuse12-13",2025-12-13,"nc","Syracuse","Hofstra","ACC","CAA","H","L","69-70",0.808099991111755,0.63891813229523,0.885145582503505,0.813272382803903,-0.813272382803903,61.2,"played",0,NA,NA,NA,88,"Q3"
"3701","Illinois ChicagoBelmont12-13",2025-12-13,"conf","Belmont","Illinois Chicago","MVC","MVC","H","W","87-84",0.807939912669013,0.576551211671164,0.885145582503505,0.849853838973746,0.150146161026254,58.8,"played",0,NA,NA,NA,113,"Q3"
"3702","Illinois ChicagoBelmont12-13",2025-12-13,"conf","Illinois Chicago","Belmont","MVC","MVC","A","L","84-87",0.576551211671164,0.807939912669013,0.801873422330219,0.490342513225837,-0.490342513225837,80,"played",0,NA,NA,NA,63,"Q1"
"3703","Illinois St.Utah St.12-13",2025-12-13,"nc","Illinois St.","Utah St.","MWC","MVC","N","L","78-83",0.651425589303943,0.881628114458686,0.848137298737165,0.428524576668537,-0.428524576668537,71.6,"played",0,NA,NA,NA,29,"Q1"
"3704","Illinois St.Utah St.12-13",2025-12-13,"nc","Utah St.","Illinois St.","MWC","MVC","N","W","83-78",0.881628114458686,0.651425589303943,0.848137298737165,0.749275920068504,0.250724079931496,84.7,"played",0,NA,NA,NA,94,"Q2"
"3705","IndianaKentucky12-13",2025-12-13,"nc","Indiana","Kentucky","SEC","B10","A","L","60-72",0.851706452907114,0.911724064556587,0.801873422330219,0.281542086373166,-0.281542086373166,80.6,"played",0,NA,NA,NA,28,"Q1A"
"3706","IndianaKentucky12-13",2025-12-13,"nc","Kentucky","Indiana","SEC","B10","H","W","72-60",0.911724064556587,0.851706452907114,0.885145582503505,0.572984547358169,0.427015452641831,93.5,"played",0,NA,NA,NA,37,"Q2"
"3707","IonaSt. John's12-13",2025-12-13,"nc","Iona","St. John's","BE","MAAC","A","L","64-91",0.26335861246183,0.943767986381044,0.801873422330219,0.194293525583224,-0.194293525583224,53.3,"played",0,NA,NA,NA,22,"Q1A"
"3708","IonaSt. John's12-13",2025-12-13,"nc","St. John's","Iona","BE","MAAC","H","W","91-64",0.943767986381044,0.26335861246183,0.885145582503505,0.955666621886482,0.0443333781135176,84,"played",0,NA,NA,NA,239,"Q4"
"3709","Jackson St.Northwestern12-13",2025-12-13,"nc","Jackson St.","Northwestern","B10","SWAC","A","L","53-93",0.102682010081454,0.828202788659968,0.801873422330219,0.456386469639545,-0.456386469639545,4.3,"played",0,NA,NA,NA,70,"Q1"
"3710","Jackson St.Northwestern12-13",2025-12-13,"nc","Northwestern","Jackson St.","B10","SWAC","H","W","93-53",0.828202788659968,0.102682010081454,0.885145582503505,0.985368805169088,0.0146311948309118,92.5,"played",0,NA,NA,NA,348,"Q4"
"3711","Jacksonville St.Georgia St.12-13",2025-12-13,"nc","Georgia St.","Jacksonville St.","Sun Belt","CUSA","H","W","77-73",0.264953978020896,0.366420637434991,0.885145582503505,0.93019509421199,0.0698049057880097,59.6,"played",0,NA,NA,NA,211,"Q4"
"3712","Jacksonville St.Georgia St.12-13",2025-12-13,"nc","Jacksonville St.","Georgia St.","Sun Belt","CUSA","A","L","73-77",0.366420637434991,0.264953978020896,0.801873422330219,0.918221301413078,-0.918221301413078,12.4,"played",0,NA,NA,NA,306,"Q4"
"3713","Kansas St.Creighton12-13",2025-12-13,"nc","Creighton","Kansas St.","BE","B12","H","L","76-83",0.786584498047185,0.594235121048885,0.885145582503505,0.840316590268724,-0.840316590268724,26,"played",0,NA,NA,NA,99,"Q3"
"3714","Kansas St.Creighton12-13",2025-12-13,"nc","Kansas St.","Creighton","BE","B12","A","W","83-76",0.594235121048885,0.786584498047185,0.801873422330219,0.523379310756106,0.476620689243894,93.9,"played",0,NA,NA,NA,81,"Q2"
"3715","KansasN.C. State12-13",2025-12-13,"nc","Kansas","N.C. State","ACC","B12","A","W","77-76",0.909124913493002,0.905526184099482,0.801873422330219,0.296890591659629,0.703109408340371,91.6,"played",1,NA,NA,NA,35,"Q1A"
"3716","KansasN.C. State12-13",2025-12-13,"nc","N.C. State","Kansas","ACC","B12","H","L","76-77",0.905526184099482,0.909124913493002,0.885145582503505,0.435140053782848,-0.435140053782848,89.8,"played",1,NA,NA,NA,19,"Q1"
"3717","La SalleLIU12-13",2025-12-13,"nc","La Salle","LIU","NEC","A10","A","L","60-70",0.351444305076835,0.426177066141322,0.801873422330219,0.844947486543826,-0.844947486543826,13.6,"played",0,NA,NA,NA,200,"Q3"
"3718","La SalleLIU12-13",2025-12-13,"nc","LIU","La Salle","NEC","A10","H","W","70-60",0.426177066141322,0.351444305076835,0.885145582503505,0.934305199786362,0.0656948002136378,72,"played",0,NA,NA,NA,235,"Q4"
"3719","Louisiana MonroeMiami FL12-13",2025-12-13,"nc","Louisiana Monroe","Miami FL","ACC","Sun Belt","A","L","79-104",0.0765440946252794,0.910845721613974,0.801873422330219,0.283744951894489,-0.283744951894489,41.7,"played",0,NA,NA,NA,32,"Q1A"
"3720","Louisiana MonroeMiami FL12-13",2025-12-13,"nc","Miami FL","Louisiana Monroe","ACC","Sun Belt","H","W","104-79",0.910845721613974,0.0765440946252794,0.885145582503505,0.98935900022934,0.0106409997706605,54.2,"played",0,NA,NA,NA,355,"Q4"
"3721","LouisianaLouisiana Tech12-13",2025-12-13,"nc","Louisiana","Louisiana Tech","CUSA","Sun Belt","A","L","44-65",0.19602114591387,0.502006023268926,0.801873422330219,0.800595519696451,-0.800595519696451,1.8,"played",0,NA,NA,NA,213,"Q3"
"3722","LouisianaLouisiana Tech12-13",2025-12-13,"nc","Louisiana Tech","Louisiana","CUSA","Sun Belt","H","W","65-44",0.502006023268926,0.19602114591387,0.885145582503505,0.969333479155561,0.030666520844439,93,"played",0,NA,NA,NA,312,"Q4"
"3723","LSUSMU12-13",2025-12-13,"nc","LSU","SMU","ACC","SEC","N","W","89-77",0.763847734284493,0.849409837300382,0.848137298737165,0.497521493633048,0.502478506366952,96.7,"played",0,NA,NA,NA,39,"Q1"
"3724","LSUSMU12-13",2025-12-13,"nc","SMU","LSU","ACC","SEC","N","L","77-89",0.849409837300382,0.763847734284493,0.848137298737165,0.633247480213361,-0.633247480213361,38.6,"played",0,NA,NA,NA,77,"Q2"
"3725","ManhattanFordham12-13",2025-12-13,"nc","Fordham","Manhattan","A10","MAAC","H","W","82-53",0.564716102212413,0.105735712645152,0.885145582503505,0.984889586395376,0.0151104136046244,80.4,"played",0,NA,NA,NA,329,"Q4"
"3726","ManhattanFordham12-13",2025-12-13,"nc","Manhattan","Fordham","A10","MAAC","A","L","53-82",0.105735712645152,0.564716102212413,0.801873422330219,0.757260779820275,-0.757260779820275,3.6,"played",0,NA,NA,NA,174,"Q3"
"3727","MaristBryant12-13",2025-12-13,"nc","Bryant","Marist","AE","MAAC","H","L","74-82",0.107083565224638,0.355174456202879,0.885145582503505,0.933295997829658,-0.933295997829658,13.6,"played",0,NA,NA,NA,182,"Q4"
"3728","MaristBryant12-13",2025-12-13,"nc","Marist","Bryant","AE","MAAC","A","W","82-74",0.355174456202879,0.107083565224638,0.801873422330219,0.971221560612939,0.028778439387061,29.6,"played",0,NA,NA,NA,354,"Q4"
"3729","MarquettePurdue12-13",2025-12-13,"nc","Marquette","Purdue","B10","BE","A","L","59-79",0.689398555045317,0.964348118977022,0.801873422330219,0.130153098868615,-0.130153098868615,43.8,"played",0,NA,NA,NA,10,"Q1A"
"3730","MarquettePurdue12-13",2025-12-13,"nc","Purdue","Marquette","B10","BE","H","W","79-59",0.964348118977022,0.689398555045317,0.885145582503505,0.776394554826528,0.223605445173472,98.7,"played",0,NA,NA,NA,91,"Q3"
"3731","MemphisLouisville12-13",2025-12-13,"nc","Louisville","Memphis","ACC","Amer","H","W","99-73",0.954775849772794,0.515506320799144,0.885145582503505,0.878685592385427,0.121314407614573,96.8,"played",0,NA,NA,NA,125,"Q3"
"3732","MemphisLouisville12-13",2025-12-13,"nc","Memphis","Louisville","ACC","Amer","A","L","73-99",0.515506320799144,0.954775849772794,0.801873422330219,0.160865728433343,-0.160865728433343,42.8,"played",0,NA,NA,NA,14,"Q1A"
"3733","MercerClemson12-13",2025-12-13,"nc","Clemson","Mercer","ACC","SC","H","W","70-63",0.911400577971225,0.350765001288859,0.885145582503505,0.934487972060104,0.0655120279398959,48.2,"played",0,NA,NA,NA,181,"Q4"
"3734","MercerClemson12-13",2025-12-13,"nc","Mercer","Clemson","ACC","SC","A","L","63-70",0.350765001288859,0.911400577971225,0.801873422330219,0.282354464010652,-0.282354464010652,85.7,"played",0,NA,NA,NA,36,"Q1A"
"3735","MercyhurstDavidson12-13",2025-12-13,"nc","Davidson","Mercyhurst","A10","NEC","H","W","80-47",0.755817711238672,0.204857113199525,0.885145582503505,0.96765123371627,0.0323487662837301,97.7,"played",0,NA,NA,NA,275,"Q4"
"3736","MercyhurstDavidson12-13",2025-12-13,"nc","Mercyhurst","Davidson","A10","NEC","A","L","47-80",0.204857113199525,0.755817711238672,0.801873422330219,0.566641001203461,-0.566641001203461,1.8,"played",0,NA,NA,NA,106,"Q2"
"3737","Miami OHEastern Kentucky12-13",2025-12-13,"nc","Eastern Kentucky","Miami OH","ASun","MAC","H","L","69-79",0.292146427144212,0.663635373173958,0.885145582503505,0.79617376993075,-0.79617376993075,21.4,"played",0,NA,NA,NA,55,"Q2"
"3738","Miami OHEastern Kentucky12-13",2025-12-13,"nc","Miami OH","Eastern Kentucky","ASun","MAC","A","W","79-69",0.663635373173958,0.292146427144212,0.801873422330219,0.90746153429017,0.0925384657098298,75,"played",0,NA,NA,NA,291,"Q4"
"3739","Michigan St.Penn St.12-13",2025-12-13,"conf","Michigan St.","Penn St.","B10","B10","A","W","76-72",0.925204731054117,0.624771119100367,0.801873422330219,0.70851764181755,0.29148235818245,71.7,"played",0,NA,NA,NA,131,"Q2"
"3740","Michigan St.Penn St.12-13",2025-12-13,"conf","Penn St.","Michigan St.","B10","B10","H","L","72-76",0.624771119100367,0.925204731054117,0.885145582503505,0.383865353988256,-0.383865353988256,89.1,"played",0,NA,NA,NA,11,"Q1A"
"3741","MichiganMaryland12-13",2025-12-13,"conf","Maryland","Michigan","B10","B10","H","L","83-101",0.677326977006525,0.973652670677026,0.885145582503505,0.172558659511236,-0.172558659511236,91.2,"played",0,NA,NA,NA,2,"Q1A"
"3742","MichiganMaryland12-13",2025-12-13,"conf","Michigan","Maryland","B10","B10","A","W","101-83",0.973652670677026,0.677326977006525,0.801873422330219,0.65848047590053,0.34151952409947,88.2,"played",0,NA,NA,NA,151,"Q3"
"3743","Mississippi St.Utah12-13",2025-12-13,"nc","Mississippi St.","Utah","B12","SEC","N","W","82-74",0.678717415244989,0.620374503454127,0.848137298737165,0.773630823713855,0.226369176286145,64.9,"played",0,NA,NA,NA,129,"Q3"
"3744","Mississippi St.Utah12-13",2025-12-13,"nc","Utah","Mississippi St.","B12","SEC","N","L","74-82",0.620374503454127,0.678717415244989,0.848137298737165,0.725554182901051,-0.725554182901051,65.2,"played",0,NA,NA,NA,110,"Q3"
"3745","MississippiSouthern Miss12-13",2025-12-13,"nc","Mississippi","Southern Miss","Sun Belt","SEC","N","W","71-67",0.730320462782866,0.384952246298392,0.848137298737165,0.899225303568979,0.100774696431021,57.3,"played",0,NA,NA,NA,218,"Q4"
"3746","MississippiSouthern Miss12-13",2025-12-13,"nc","Southern Miss","Mississippi","Sun Belt","SEC","N","L","67-71",0.384952246298392,0.730320462782866,0.848137298737165,0.673446910043183,-0.673446910043183,55.8,"played",0,NA,NA,NA,92,"Q2"
